Environment,Algorithm,Seed,Current Step,Mean Reward,Standard Deviation Reward,Success Rate,Training Time,Mean Episode Length
MountainCarContinuous-v0,PPO,666,45000,-0.0121236,1.395134402127646e-05,0.0,30.894819498062134,999.0
MountainCarContinuous-v0,PPO,666,50000,-0.0043234,2.1228283020536586e-05,0.0,34.17135405540466,999.0
MountainCarContinuous-v0,PPO,666,55000,-0.000289,0.0003474748911792045,0.0,37.51523303985596,999.0
MountainCarContinuous-v0,PPO,666,60000,-0.0010068,6.174917003490816e-05,0.0,40.442771673202515,999.0
MountainCarContinuous-v0,PPO,666,65000,-0.0001808,7.015810715804695e-05,0.0,43.21163296699524,999.0
MountainCarContinuous-v0,PPO,666,70000,-0.0002502,8.012839696387294e-05,0.0,46.200931787490845,999.0
MountainCarContinuous-v0,PPO,666,75000,-0.00017779999999999998,7.082372483850309e-06,0.0,48.99479365348816,999.0
MountainCarContinuous-v0,PPO,666,80000,-0.0001346,3.322649545167228e-06,0.0,52.53436255455017,999.0
MountainCarContinuous-v0,PPO,666,85000,-0.00014160000000000003,1.7435595774162728e-06,0.0,55.9906530380249,999.0
MountainCarContinuous-v0,PPO,666,90000,-0.0003496,3.0656810010175544e-05,0.0,59.40083599090576,999.0
MountainCarContinuous-v0,PPO,666,95000,-2.64e-05,3.0724582991474437e-06,0.0,62.73093843460083,999.0
MountainCarContinuous-v0,PPO,666,100000,-4.84e-05,2.8705400188814644e-06,0.0,66.02497935295105,999.0
MountainCarContinuous-v0,SAC,7,5000,-0.0008290000000000001,0.00011976142951718639,0.0,34.56964039802551,999.0
MountainCarContinuous-v0,SAC,7,10000,-8.14e-05,1.3032267646115931e-05,0.0,69.68829870223999,999.0
MountainCarContinuous-v0,SAC,7,15000,-0.0015192,2.6381811916546053e-06,0.0,104.83450222015381,999.0
MountainCarContinuous-v0,SAC,7,20000,-0.009314600000000001,1.841303885837449e-05,0.0,139.5265407562256,999.0
MountainCarContinuous-v0,SAC,7,25000,-0.0098012,6.0881524291035685e-05,0.0,175.90772128105164,999.0
MountainCarContinuous-v0,SAC,7,30000,-0.003713,5.333291666503908e-05,0.0,211.04903411865234,999.0
MountainCarContinuous-v0,SAC,7,35000,-0.0058866,0.0001473765245892302,0.0,245.98789763450623,999.0
MountainCarContinuous-v0,SAC,7,40000,-0.0027588,0.00013433004131615527,0.0,281.40623593330383,999.0
MountainCarContinuous-v0,SAC,7,45000,-0.0018868000000000003,7.054473757836229e-05,0.0,316.00863766670227,999.0
MountainCarContinuous-v0,SAC,7,50000,-2.1000000000000002e-05,7.8993670632526e-06,0.0,351.68723464012146,999.0
MountainCarContinuous-v0,SAC,7,55000,-0.0024734,6.255109911104681e-05,0.0,386.3200433254242,999.0
MountainCarContinuous-v0,SAC,7,60000,-0.0011382,0.00011028218351120913,0.0,421.00820875167847,999.0
MountainCarContinuous-v0,SAC,7,65000,-5.480000000000001e-05,4.0563037361617785e-05,0.0,456.36604475975037,999.0
MountainCarContinuous-v0,SAC,7,70000,-0.0034202000000000004,2.0419598428960285e-05,0.0,491.69100689888,999.0
MountainCarContinuous-v0,SAC,7,75000,-0.0009555999999999998,8.186476653603793e-05,0.0,526.9516942501068,999.0
MountainCarContinuous-v0,SAC,7,80000,-0.0004890000000000001,1.730895721873504e-05,0.0,562.5633902549744,999.0
MountainCarContinuous-v0,SAC,7,85000,-0.0080338,0.0001009403784419294,0.0,599.211464881897,999.0
MountainCarContinuous-v0,SAC,7,90000,-0.002202,5.176871642217918e-05,0.0,634.7305190563202,999.0
MountainCarContinuous-v0,SAC,7,95000,-0.00019759999999999998,5.801585990054789e-05,0.0,668.690678358078,999.0
MountainCarContinuous-v0,SAC,7,100000,-0.001483,3.9247929881714806e-05,0.0,698.4667479991913,999.0
MountainCarContinuous-v0,SAC,42,5000,-0.03496400000000001,0.00021254081960884772,0.0,28.489308834075928,999.0
MountainCarContinuous-v0,SAC,42,10000,-0.0086572,2.9321664345667677e-05,0.0,57.562681913375854,999.0
MountainCarContinuous-v0,SAC,42,15000,-0.023348800000000003,4.1281472841941925e-05,0.0,89.99360203742981,999.0
MountainCarContinuous-v0,SAC,42,20000,-0.0018118000000000001,4.0251211161901676e-05,0.0,129.99002647399902,999.0
MountainCarContinuous-v0,SAC,42,25000,-0.00227,4.7070160399131865e-05,0.0,171.12315773963928,999.0
MountainCarContinuous-v0,SAC,42,30000,-0.0112698,4.363668181702206e-05,0.0,211.7677869796753,999.0
MountainCarContinuous-v0,SAC,42,35000,-0.0014,7.883907660544992e-05,0.0,252.01220035552979,999.0
MountainCarContinuous-v0,SAC,42,40000,-0.006218,0.00012322499746398878,0.0,291.8878426551819,999.0
MountainCarContinuous-v0,SAC,42,45000,-1.82e-05,1.251239385569364e-05,0.0,333.33543062210083,999.0
MountainCarContinuous-v0,SAC,42,50000,-1.62e-05,6.11228271597445e-06,0.0,373.24275851249695,999.0
MountainCarContinuous-v0,SAC,42,55000,-0.0001602,1.752027397046062e-05,0.0,413.55295157432556,999.0
MountainCarContinuous-v0,SAC,42,60000,-0.0033112000000000003,0.00019577885483371287,0.0,451.1861071586609,999.0
MountainCarContinuous-v0,SAC,42,65000,-0.0005898,7.458525323413469e-05,0.0,482.2869625091553,999.0
MountainCarContinuous-v0,SAC,42,70000,-3.06e-05,1.902209241907945e-05,0.0,515.4306530952454,999.0
MountainCarContinuous-v0,SAC,42,75000,-0.0001438,4.6529130660264876e-05,0.0,546.8761422634125,999.0
MountainCarContinuous-v0,SAC,42,80000,-0.0010052,8.096023715380285e-05,0.0,578.6022295951843,999.0
MountainCarContinuous-v0,SAC,42,85000,-0.0002256,2.4385241438214224e-05,0.0,610.2459914684296,999.0
MountainCarContinuous-v0,SAC,42,90000,-0.0002026,2.0460694025374606e-05,0.0,642.4318733215332,999.0
MountainCarContinuous-v0,SAC,42,95000,-0.0030562,2.3701476747241e-05,0.0,674.5152976512909,999.0
MountainCarContinuous-v0,SAC,42,100000,-0.00024819999999999996,4.777614467493165e-05,0.0,706.7374556064606,999.0
MountainCarContinuous-v0,SAC,1337,5000,-0.017022000000000002,0.0001518222645068899,0.0,35.30492663383484,999.0
MountainCarContinuous-v0,SAC,1337,10000,-0.0021479999999999997,6.228964600958869e-06,0.0,71.39442110061646,999.0
MountainCarContinuous-v0,SAC,1337,15000,-0.0029311999999999997,3.118589424723936e-05,0.0,106.31675219535828,999.0
MountainCarContinuous-v0,SAC,1337,20000,-0.0020308,6.046486583132397e-06,0.0,141.12956261634827,999.0
MountainCarContinuous-v0,SAC,1337,25000,-0.0001008,2.0527055317312314e-05,0.0,176.70829916000366,999.0
MountainCarContinuous-v0,SAC,1337,30000,-0.0004006,1.5844241856270694e-05,0.0,212.3378345966339,999.0
MountainCarContinuous-v0,SAC,1337,35000,-0.0027692,7.607207109051248e-05,0.0,247.67886877059937,999.0
MountainCarContinuous-v0,SAC,1337,40000,-0.0001822,4.0199502484483595e-06,0.0,284.1384861469269,999.0
MountainCarContinuous-v0,SAC,1337,45000,-8.4e-05,2.5298221281347025e-06,0.0,319.6515920162201,999.0
MountainCarContinuous-v0,SAC,1337,50000,-0.0011557999999999998,3.9999999999996637e-07,0.0,356.44661116600037,999.0
MountainCarContinuous-v0,SAC,1337,55000,-0.0039728,9.911891847674692e-05,0.0,392.0244402885437,999.0
MountainCarContinuous-v0,SAC,1337,60000,-2.94e-05,5.9194594347794955e-06,0.0,429.0761811733246,999.0
MountainCarContinuous-v0,SAC,1337,65000,-0.0013756,2.4171057072457535e-05,0.0,465.5152473449707,999.0
MountainCarContinuous-v0,SAC,1337,70000,-0.001123,2.2785960589801786e-05,0.0,502.1186492443085,999.0
MountainCarContinuous-v0,SAC,1337,75000,-0.0002754,1.6169106345126184e-05,0.0,538.7844107151031,999.0
MountainCarContinuous-v0,SAC,1337,80000,-5e-06,0.0,0.0,575.4233331680298,999.0
MountainCarContinuous-v0,SAC,1337,85000,-0.0001716,1.1999999999999966e-06,0.0,611.7423896789551,999.0
MountainCarContinuous-v0,SAC,1337,90000,-0.0001822,1.469693845669903e-06,0.0,647.9735825061798,999.0
MountainCarContinuous-v0,SAC,1337,95000,-0.00042839999999999995,1.1825396399275593e-05,0.0,684.0157425403595,999.0
MountainCarContinuous-v0,SAC,1337,100000,-0.000549,1.4240786495134315e-05,0.0,719.8144838809967,999.0
MountainCarContinuous-v0,SAC,12345,5000,-0.010305600000000002,9.566106836116795e-05,0.0,32.991119146347046,999.0
MountainCarContinuous-v0,SAC,12345,10000,-0.0048048,1.2496399481450817e-05,0.0,69.34787583351135,999.0
MountainCarContinuous-v0,SAC,12345,15000,-0.0031472,1.4133647795243852e-05,0.0,104.84935736656189,999.0
MountainCarContinuous-v0,SAC,12345,20000,-0.007008400000000001,1.4540976583434669e-05,0.0,140.13312602043152,999.0
MountainCarContinuous-v0,SAC,12345,25000,-0.0005638,5.035871324805665e-06,0.0,175.43568587303162,999.0
MountainCarContinuous-v0,SAC,12345,30000,-0.0034615999999999996,3.929376540877643e-06,0.0,210.75097823143005,999.0
MountainCarContinuous-v0,SAC,12345,35000,-7.04e-05,4.363484845854287e-06,0.0,246.42483258247375,999.0
MountainCarContinuous-v0,SAC,12345,40000,-0.0004418,2.6381811916545854e-06,0.0,281.2191915512085,999.0
MountainCarContinuous-v0,SAC,12345,45000,-3.4e-06,2.8705400188814652e-06,0.0,317.6534116268158,999.0
MountainCarContinuous-v0,SAC,12345,50000,-0.0023933999999999995,1.4966629547095899e-06,0.0,351.4290132522583,999.0
MountainCarContinuous-v0,SAC,12345,55000,-0.008319000000000002,0.00014497586005952844,0.0,387.69198346138,999.0
MountainCarContinuous-v0,SAC,12345,60000,-0.00026440000000000003,7.73563184232549e-06,0.0,424.3265206813812,999.0
MountainCarContinuous-v0,SAC,12345,65000,-0.00011779999999999998,2.561249694973142e-06,0.0,461.0897767543793,999.0
MountainCarContinuous-v0,SAC,12345,70000,-0.000334,2.2873565528793275e-05,0.0,497.2429037094116,999.0
MountainCarContinuous-v0,SAC,12345,75000,-6.58e-05,2.4798387044322053e-05,0.0,533.0621137619019,999.0
MountainCarContinuous-v0,SAC,12345,80000,-1.02e-05,6.305553108173778e-06,0.0,569.9472544193268,999.0
MountainCarContinuous-v0,SAC,12345,85000,-0.0016726000000000002,3.7202150475476454e-06,0.0,606.4394698143005,999.0
MountainCarContinuous-v0,SAC,12345,90000,-0.0008758,3.1415919531345866e-05,0.0,643.4585649967194,999.0
MountainCarContinuous-v0,SAC,12345,95000,-0.00035099999999999997,2.8872131892189743e-05,0.0,680.7246305942535,999.0
MountainCarContinuous-v0,SAC,12345,100000,-0.00033319999999999997,3.646038946582991e-05,0.0,718.1518709659576,999.0
MountainCarContinuous-v0,SAC,666,5000,-0.026041599999999998,0.0002684411294865221,0.0,35.47195625305176,999.0
MountainCarContinuous-v0,SAC,666,10000,-0.0075532,0.00034735595575720264,0.0,71.7287278175354,999.0
MountainCarContinuous-v0,SAC,666,15000,-0.007138800000000001,1.787064632295096e-05,0.0,107.05396318435669,999.0
MountainCarContinuous-v0,SAC,666,20000,-0.022691999999999997,6.279490425185752e-05,0.0,143.3069086074829,999.0
MountainCarContinuous-v0,SAC,666,25000,-0.0090008,9.790893728357996e-05,0.0,179.72325134277344,999.0
MountainCarContinuous-v0,SAC,666,30000,-0.010441599999999999,3.098773951097446e-05,0.0,211.91158413887024,999.0
MountainCarContinuous-v0,SAC,666,35000,-0.006152199999999999,1.7837040113202716e-05,0.0,241.18939566612244,999.0
MountainCarContinuous-v0,SAC,666,40000,-0.00148,1.9687559523719542e-05,0.0,270.3315315246582,999.0
MountainCarContinuous-v0,SAC,666,45000,-0.0003298,4.707440918375928e-06,0.0,299.3291606903076,999.0
MountainCarContinuous-v0,SAC,666,50000,-0.0013404,5.238320341483496e-06,0.0,328.4615566730499,999.0
MountainCarContinuous-v0,SAC,666,55000,-0.0006112,1.2781236246936375e-05,0.0,357.6498942375183,999.0
MountainCarContinuous-v0,SAC,666,60000,-0.0001714,8.731551981177227e-06,0.0,386.9349191188812,999.0
MountainCarContinuous-v0,SAC,666,65000,-0.0015788,2.027214838146167e-05,0.0,416.73680233955383,999.0
MountainCarContinuous-v0,SAC,666,70000,-0.0001672,7.678541528180989e-06,0.0,449.0741720199585,999.0
MountainCarContinuous-v0,SAC,666,75000,-1.6e-06,4.898979485566356e-07,0.0,480.87374091148376,999.0
MountainCarContinuous-v0,SAC,666,80000,-0.00030439999999999997,2.2449944320643654e-06,0.0,512.9276695251465,999.0
MountainCarContinuous-v0,SAC,666,85000,-0.001188,3.1622776601684287e-06,0.0,548.6789410114288,999.0
MountainCarContinuous-v0,SAC,666,90000,-0.0010827999999999999,7.483314773547254e-07,0.0,587.4983372688293,999.0
MountainCarContinuous-v0,SAC,666,95000,-0.006497,9.402127418834668e-06,0.0,625.7875854969025,999.0
MountainCarContinuous-v0,SAC,666,100000,-0.000125,8.944271909999133e-07,0.0,662.7411534786224,999.0
MountainCarContinuous-v0,TD3,7,5000,-0.0005884,2.502478771138728e-05,0.0,26.620052814483643,999.0
MountainCarContinuous-v0,TD3,7,10000,-0.060841,0.0,0.0,52.87760138511658,999.0
MountainCarContinuous-v0,TD3,7,15000,-0.034477,0.0,0.0,79.73115658760071,999.0
MountainCarContinuous-v0,TD3,7,20000,-0.039301,0.0,0.0,107.69314908981323,999.0
MountainCarContinuous-v0,TD3,7,25000,-0.005444,0.0,0.0,134.7608995437622,999.0
MountainCarContinuous-v0,TD3,7,30000,-0.0035000000000000005,4.336808689942018e-19,0.0,161.4415476322174,999.0
MountainCarContinuous-v0,TD3,7,35000,-0.010184,0.0,0.0,187.37660765647888,999.0
MountainCarContinuous-v0,TD3,7,40000,-0.006218,0.0,0.0,213.94945549964905,999.0
MountainCarContinuous-v0,TD3,7,45000,-0.001382,0.0,0.0,240.31849026679993,999.0
MountainCarContinuous-v0,TD3,7,50000,-0.03779,0.0,0.0,266.3844995498657,999.0
MountainCarContinuous-v0,TD3,7,55000,-0.004195,0.0,0.0,294.1219789981842,999.0
MountainCarContinuous-v0,TD3,7,60000,-0.0069370000000000005,8.673617379884035e-19,0.0,321.9984722137451,999.0
MountainCarContinuous-v0,TD3,7,65000,-7.1e-05,0.0,0.0,349.1616735458374,999.0
MountainCarContinuous-v0,TD3,7,70000,-0.108477,0.0,0.0,377.1503281593323,999.0
MountainCarContinuous-v0,TD3,7,75000,-0.018608,0.0,0.0,406.59292364120483,999.0
MountainCarContinuous-v0,TD3,7,80000,-0.042923,0.0,0.0,434.74913692474365,999.0
MountainCarContinuous-v0,TD3,7,85000,-0.0036040000000000004,4.336808689942018e-19,0.0,463.71533942222595,999.0
MountainCarContinuous-v0,TD3,7,90000,-0.01024,0.0,0.0,492.1928188800812,999.0
MountainCarContinuous-v0,TD3,7,95000,-0.000184,0.0,0.0,519.3334445953369,999.0
MountainCarContinuous-v0,TD3,7,100000,-0.023686,0.0,0.0,546.5971684455872,999.0
MountainCarContinuous-v0,TD3,42,5000,-0.0796974,0.0029846008510351907,0.0,26.01017999649048,999.0
MountainCarContinuous-v0,TD3,42,10000,-0.000239,0.0,0.0,53.82999920845032,999.0
MountainCarContinuous-v0,TD3,42,15000,-0.003223,0.0,0.0,81.28851532936096,999.0
MountainCarContinuous-v0,TD3,42,20000,-0.000133,0.0,0.0,107.77140688896179,999.0
MountainCarContinuous-v0,TD3,42,25000,-0.077199,0.0,0.0,134.96747732162476,999.0
MountainCarContinuous-v0,TD3,42,30000,-0.006153,0.0,0.0,162.64113473892212,999.0
MountainCarContinuous-v0,TD3,42,35000,-0.007717,0.0,0.0,189.6331648826599,999.0
MountainCarContinuous-v0,TD3,42,40000,-0.08529,0.0,0.0,216.9725821018219,999.0
MountainCarContinuous-v0,TD3,42,45000,-2e-05,0.0,0.0,244.66369009017944,999.0
MountainCarContinuous-v0,TD3,42,50000,-0.098248,0.0,0.0,271.52131605148315,999.0
MountainCarContinuous-v0,TD3,42,55000,-0.016791,0.0,0.0,299.07128858566284,999.0
MountainCarContinuous-v0,TD3,42,60000,-0.015607,0.0,0.0,326.4132242202759,999.0
MountainCarContinuous-v0,TD3,42,65000,-0.165212,0.0,0.0,353.97358775138855,999.0
MountainCarContinuous-v0,TD3,42,70000,-0.017949,0.0,0.0,381.4787974357605,999.0
MountainCarContinuous-v0,TD3,42,75000,-0.036248,0.0,0.0,410.86414337158203,999.0
MountainCarContinuous-v0,TD3,42,80000,-0.002477,0.0,0.0,439.74673414230347,999.0
MountainCarContinuous-v0,TD3,42,85000,-0.005528,0.0,0.0,468.21704721450806,999.0
MountainCarContinuous-v0,TD3,42,90000,-0.040392,0.0,0.0,496.4547436237335,999.0
MountainCarContinuous-v0,TD3,42,95000,-0.004502,0.0,0.0,524.3644053936005,999.0
MountainCarContinuous-v0,TD3,42,100000,-0.0032939999999999996,4.336808689942018e-19,0.0,551.909562587738,999.0
MountainCarContinuous-v0,TD3,1337,5000,-0.056185,0.0,0.0,26.81398057937622,999.0
MountainCarContinuous-v0,TD3,1337,10000,-0.005517599999999999,1.959591794226431e-06,0.0,53.07005739212036,999.0
MountainCarContinuous-v0,TD3,1337,15000,-0.006436,0.0,0.0,79.89610695838928,999.0
MountainCarContinuous-v0,TD3,1337,20000,-0.000974,0.0,0.0,106.7911581993103,999.0
MountainCarContinuous-v0,TD3,1337,25000,-0.020112,0.0,0.0,132.3237442970276,999.0
MountainCarContinuous-v0,TD3,1337,30000,-0.003824,0.0,0.0,159.12910342216492,999.0
MountainCarContinuous-v0,TD3,1337,35000,-0.021382,0.0,0.0,185.7539927959442,999.0
MountainCarContinuous-v0,TD3,1337,40000,-0.000148,0.0,0.0,211.7418236732483,999.0
MountainCarContinuous-v0,TD3,1337,45000,-0.000437,0.0,0.0,238.42949414253235,999.0
MountainCarContinuous-v0,TD3,1337,50000,-0.002418,0.0,0.0,264.34071612358093,999.0
MountainCarContinuous-v0,TD3,1337,55000,-0.008688,0.0,0.0,290.9880061149597,999.0
MountainCarContinuous-v0,TD3,1337,60000,-0.001275,0.0,0.0,318.3171889781952,999.0
MountainCarContinuous-v0,TD3,1337,65000,-0.020698,0.0,0.0,345.18815994262695,999.0
MountainCarContinuous-v0,TD3,1337,70000,-0.017218,0.0,0.0,372.6820583343506,999.0
MountainCarContinuous-v0,TD3,1337,75000,-0.00127,0.0,0.0,400.23040294647217,999.0
MountainCarContinuous-v0,TD3,1337,80000,-0.00011100000000000001,1.3552527156068805e-20,0.0,423.7378296852112,999.0
MountainCarContinuous-v0,TD3,1337,85000,-0.172092,0.0,0.0,447.25932455062866,999.0
MountainCarContinuous-v0,TD3,1337,90000,-0.063156,0.0,0.0,470.90217757225037,999.0
MountainCarContinuous-v0,TD3,1337,95000,-0.024915,0.0,0.0,494.6133110523224,999.0
MountainCarContinuous-v0,TD3,1337,100000,-0.00029,0.0,0.0,518.9746913909912,999.0
MountainCarContinuous-v0,TD3,12345,5000,-0.006182000000000001,0.0015975412357745263,0.0,22.92896032333374,999.0
MountainCarContinuous-v0,TD3,12345,10000,-0.0017868000000000003,3.999999999999663e-07,0.0,47.285199880599976,999.0
MountainCarContinuous-v0,TD3,12345,15000,-0.000183,0.0,0.0,70.73834657669067,999.0
MountainCarContinuous-v0,TD3,12345,20000,-0.013042000000000002,1.734723475976807e-18,0.0,94.26449799537659,999.0
MountainCarContinuous-v0,TD3,12345,25000,-0.039113,0.0,0.0,117.76732635498047,999.0
MountainCarContinuous-v0,TD3,12345,30000,-0.012496,0.0,0.0,143.17576837539673,999.0
MountainCarContinuous-v0,TD3,12345,35000,-0.024204,0.0,0.0,173.26065516471863,999.0
MountainCarContinuous-v0,TD3,12345,40000,-0.011255,0.0,0.0,202.30221247673035,999.0
MountainCarContinuous-v0,TD3,12345,45000,-0.003998,0.0,0.0,231.6251618862152,999.0
MountainCarContinuous-v0,TD3,12345,50000,-0.002315,0.0,0.0,260.42268443107605,999.0
MountainCarContinuous-v0,TD3,12345,55000,-0.006820999999999999,8.673617379884035e-19,0.0,289.21081829071045,999.0
MountainCarContinuous-v0,TD3,12345,60000,-0.040452,0.0,0.0,317.47534799575806,999.0
MountainCarContinuous-v0,TD3,12345,65000,-0.007766,0.0,0.0,348.27238035202026,999.0
MountainCarContinuous-v0,TD3,12345,70000,-0.014562,0.0,0.0,376.24185824394226,999.0
MountainCarContinuous-v0,TD3,12345,75000,-0.00042000000000000007,5.421010862427522e-20,0.0,404.33911395072937,999.0
MountainCarContinuous-v0,TD3,12345,80000,-0.055125,0.0,0.0,433.3523395061493,999.0
MountainCarContinuous-v0,TD3,12345,85000,-0.097891,0.0,0.0,462.59128737449646,999.0
MountainCarContinuous-v0,TD3,12345,90000,-0.027854,0.0,0.0,490.5243892669678,999.0
MountainCarContinuous-v0,TD3,12345,95000,-0.000766,0.0,0.0,518.4517986774445,999.0
MountainCarContinuous-v0,TD3,12345,100000,-0.031497,0.0,0.0,545.6940116882324,999.0
MountainCarContinuous-v0,TD3,666,5000,-0.0204374,2.4597560854686212e-05,0.0,26.507593393325806,999.0
MountainCarContinuous-v0,TD3,666,10000,-0.0545034,0.00014035184359316482,0.0,52.974849700927734,999.0
MountainCarContinuous-v0,TD3,666,15000,-0.016424,0.0,0.0,78.87655091285706,999.0
MountainCarContinuous-v0,TD3,666,20000,-0.02697,0.0,0.0,105.18417716026306,999.0
MountainCarContinuous-v0,TD3,666,25000,-0.014474,0.0,0.0,131.6610450744629,999.0
MountainCarContinuous-v0,TD3,666,30000,-0.004687,0.0,0.0,158.19772148132324,999.0
MountainCarContinuous-v0,TD3,666,35000,-0.003452,0.0,0.0,184.44907021522522,999.0
MountainCarContinuous-v0,TD3,666,40000,-0.001919,0.0,0.0,211.48983335494995,999.0
MountainCarContinuous-v0,TD3,666,45000,-0.000129,0.0,0.0,238.44537544250488,999.0
MountainCarContinuous-v0,TD3,666,50000,-0.009339,0.0,0.0,265.2582869529724,999.0
MountainCarContinuous-v0,TD3,666,55000,-0.003291,0.0,0.0,291.1628954410553,999.0
MountainCarContinuous-v0,TD3,666,60000,-0.013106000000000001,1.734723475976807e-18,0.0,318.1627354621887,999.0
MountainCarContinuous-v0,TD3,666,65000,-0.059239,0.0,0.0,345.38562178611755,999.0
MountainCarContinuous-v0,TD3,666,70000,-0.019332,0.0,0.0,373.31660866737366,999.0
MountainCarContinuous-v0,TD3,666,75000,-0.016254,0.0,0.0,401.3822371959686,999.0
MountainCarContinuous-v0,TD3,666,80000,-0.057697,0.0,0.0,428.9846067428589,999.0
MountainCarContinuous-v0,TD3,666,85000,-0.079098,0.0,0.0,457.25661873817444,999.0
MountainCarContinuous-v0,TD3,666,90000,-3.5e-05,0.0,0.0,485.8379797935486,999.0
MountainCarContinuous-v0,TD3,666,95000,-0.019318,0.0,0.0,514.48317527771,999.0
MountainCarContinuous-v0,TD3,666,100000,-0.002563,0.0,0.0,543.4149630069733,999.0
MountainCarContinuous-v0,ARS,7,5000,-0.012951,0.0,0.0,3.0769081115722656,999.0
MountainCarContinuous-v0,ARS,7,10000,-0.000766,0.0,0.0,6.190233469009399,999.0
MountainCarContinuous-v0,ARS,7,15000,-0.0119166,4.898979485571256e-07,0.0,9.235909461975098,999.0
MountainCarContinuous-v0,ARS,7,20000,-0.000499,0.0,0.0,12.229467868804932,999.0
MountainCarContinuous-v0,ARS,7,25000,-0.004173,0.0,0.0,15.229747533798218,999.0
MountainCarContinuous-v0,ARS,7,30000,-3.8e-05,0.0,0.0,18.231216430664062,999.0
MountainCarContinuous-v0,ARS,7,35000,-0.001822,0.0,0.0,21.258920907974243,999.0
MountainCarContinuous-v0,ARS,7,40000,-0.000759,0.0,0.0,24.221741437911987,999.0
MountainCarContinuous-v0,ARS,7,45000,-0.003603,0.0,0.0,27.09719967842102,999.0
MountainCarContinuous-v0,ARS,7,50000,-0.0002254,4.898979485566343e-07,0.0,30.053497791290283,999.0
MountainCarContinuous-v0,ARS,7,55000,-9.4e-05,0.0,0.0,32.99085593223572,999.0
MountainCarContinuous-v0,ARS,7,60000,-0.004199199999999999,4.000000000000531e-07,0.0,35.8324613571167,999.0
MountainCarContinuous-v0,ARS,7,65000,-0.000502,0.0,0.0,38.866453886032104,999.0
MountainCarContinuous-v0,ARS,7,70000,-0.002948,0.0,0.0,41.881197929382324,999.0
MountainCarContinuous-v0,ARS,7,75000,-0.0051946,8.000000000001062e-07,0.0,44.80072832107544,999.0
MountainCarContinuous-v0,ARS,7,80000,-0.000162,0.0,0.0,47.79070258140564,999.0
MountainCarContinuous-v0,ARS,7,85000,-0.0032436,8.000000000001062e-07,0.0,50.699734926223755,999.0
MountainCarContinuous-v0,ARS,7,90000,-0.0023794000000000003,4.898979485567007e-07,0.0,53.604297161102295,999.0
MountainCarContinuous-v0,ARS,7,95000,-0.023116400000000002,3.2619012860598343e-06,0.0,56.48827314376831,999.0
MountainCarContinuous-v0,ARS,7,100000,-0.000142,0.0,0.0,59.359673261642456,999.0
MountainCarContinuous-v0,ARS,42,5000,-0.004479,0.0,0.0,2.9051945209503174,999.0
MountainCarContinuous-v0,ARS,42,10000,-0.0009089999999999999,1.0842021724855044e-19,0.0,5.753590106964111,999.0
MountainCarContinuous-v0,ARS,42,15000,-0.001469,0.0,0.0,8.63020658493042,999.0
MountainCarContinuous-v0,ARS,42,20000,-0.003661,0.0,0.0,11.475608825683594,999.0
MountainCarContinuous-v0,ARS,42,25000,-0.022335,0.0,0.0,14.400187730789185,999.0
MountainCarContinuous-v0,ARS,42,30000,-0.008976000000000001,1.7888543820000693e-06,0.0,17.295692205429077,999.0
MountainCarContinuous-v0,ARS,42,35000,-0.0015504,4.898979485567007e-07,0.0,20.16415238380432,999.0
MountainCarContinuous-v0,ARS,42,40000,-0.002476,0.0,0.0,23.032675743103027,999.0
MountainCarContinuous-v0,ARS,42,45000,-0.000299,0.0,0.0,26.01974129676819,999.0
MountainCarContinuous-v0,ARS,42,50000,-0.000687,0.0,0.0,28.875629901885986,999.0
MountainCarContinuous-v0,ARS,42,55000,-0.019351599999999997,1.4966629547085698e-06,0.0,31.75267267227173,999.0
MountainCarContinuous-v0,ARS,42,60000,-0.0120156,4.898979485571256e-07,0.0,34.57629871368408,999.0
MountainCarContinuous-v0,ARS,42,65000,-0.0198516,1.3564659966251825e-06,0.0,37.514185667037964,999.0
MountainCarContinuous-v0,ARS,42,70000,-0.000653,0.0,0.0,40.37612843513489,999.0
MountainCarContinuous-v0,ARS,42,75000,-0.016287,0.0,0.0,43.23941659927368,999.0
MountainCarContinuous-v0,ARS,42,80000,-0.0046328,1.1661903789692149e-06,0.0,46.05042266845703,999.0
MountainCarContinuous-v0,ARS,42,85000,-0.005752600000000001,4.898979485567007e-07,0.0,49.18760275840759,999.0
MountainCarContinuous-v0,ARS,42,90000,-0.016975,6.324555320343085e-07,0.0,52.05761790275574,999.0
MountainCarContinuous-v0,ARS,42,95000,-4.2e-06,4.0000000000000025e-07,0.0,54.896583557128906,999.0
MountainCarContinuous-v0,ARS,42,100000,-0.0016307999999999995,2.638181191654533e-06,0.0,57.71554160118103,999.0
MountainCarContinuous-v0,ARS,1337,5000,-0.00252,0.0,0.0,2.9299583435058594,999.0
MountainCarContinuous-v0,ARS,1337,10000,-0.006517,0.0,0.0,5.838542222976685,999.0
MountainCarContinuous-v0,ARS,1337,15000,-0.014225999999999999,1.734723475976807e-18,0.0,8.7277352809906,999.0
MountainCarContinuous-v0,ARS,1337,20000,-0.012209399999999999,4.898979485571256e-07,0.0,11.588144540786743,999.0
MountainCarContinuous-v0,ARS,1337,25000,-0.000357,0.0,0.0,14.557696104049683,999.0
MountainCarContinuous-v0,ARS,1337,30000,-9.6e-05,0.0,0.0,17.41439127922058,999.0
